,0,1
0,2.0,0.7848922855105788
1,2.0,0.3939169267495798
2,2.0,0.06607887157251041
3,2.0,0.5967541956960533
4,2.0,0.14351975894867863
5,2.0,0.3134187639177981
6,2.0,0.4824681726125719
7,2.0,0.6648612483818026
8,2.0,0.7034789809931623
9,2.0,0.5516703259969744
10,2.0,0.9101220696184854
11,2.0,0.6758980968480229
12,2.0,0.6661095961068344
13,2.0,0.8400226747776808
14,2.0,0.8018158366320647
15,2.0,0.9147756092838946
16,2.0,0.8011615835956271
17,2.0,0.9273824393759573
18,2.0,0.9160886379764597
19,2.0,0.9137283652144544
20,2.0,0.9388990934272002
21,2.0,0.8897801713538495
22,2.0,0.8557852597814958
23,2.0,0.9346059071363517
24,2.0,0.8819721190423997
25,2.0,0.4693650678333159
26,2.0,0.48956223283069644
27,2.0,0.44295717420447
28,2.0,0.36277716717646913
29,2.0,0.5271832559507019
30,2.0,0.566972126564884
31,2.0,0.601635013740668
32,2.0,0.6246385527860107
33,2.0,0.8629820770641028
34,2.0,0.6582157804705928
35,2.0,0.3602825025145143
36,2.0,0.1815238712176988
37,2.0,-0.11150138781922354
38,2.0,0.35710609847142233
39,2.0,0.7232813504953967
40,2.0,0.6349378435528933
41,2.0,0.729632917749906
42,2.0,0.6857890173188219
43,2.0,0.9298301735622996
44,2.0,0.6451202877675305
45,2.0,0.22278395916690277
46,2.0,0.36210342145156094
47,2.0,0.43593874350157574
48,2.0,0.34746533655096234
49,2.0,0.6291419966565058
50,2.0,0.7027303531014976
51,2.0,0.728462250838463
52,2.0,0.9254551890363992
53,2.0,0.6523793267653037
54,2.0,0.5849423246213523
55,2.0,0.38888102702082183
56,2.0,0.3033319691788285
57,2.0,0.5291885527072531
58,2.0,0.6198697664866896
59,2.0,0.5979669935750637
60,2.0,0.852026511606608
61,2.0,0.6295887624280773
62,2.0,0.6978196440615309
63,2.0,0.47585499039227674
64,2.0,0.674962606506718
65,2.0,0.8517939932607899
66,2.0,0.6405154840092749
67,2.0,0.8779602317576725
68,2.0,0.5875038040119676
69,2.0,0.48433290724861533
70,2.0,0.6506794438301229
71,2.0,0.848717071152878
72,2.0,0.5853130862037234
73,2.0,0.927449608432631
74,2.0,0.646037175999283
75,2.0,0.5595607142860859
76,2.0,0.7303939806931115
77,2.0,0.6879512999189412
78,2.0,0.8944292247350738
79,2.0,0.6834374761957722
80,2.0,0.68262939120315
81,2.0,0.825601321924801
82,2.0,0.9044805131086385
83,2.0,0.8540154724211669
84,2.0,0.6625531258069549
85,2.0,0.8836486271872022
86,2.0,0.7154390123627621
87,2.0,0.5315819796556646
88,2.0,0.8939513264373132
89,2.0,0.9170314760521084
90,2.0,0.6152245210974769
91,3.0,0.8714339263640692
92,3.0,0.8421173133749029
93,3.0,0.9476547861476252
94,3.0,0.8342023239589506
95,3.0,0.9457612298967703
96,3.0,0.9290008801542435
97,3.0,0.946552097787278
98,3.0,0.9370108453770271
99,3.0,0.858669579518288
100,3.0,0.9225392580678116
101,3.0,0.9328029977370572
102,3.0,0.9005401167761055
103,3.0,0.5302176853063177
104,3.0,0.5591622362287213
105,3.0,0.5744345921915256
106,3.0,0.38141697785233775
107,3.0,0.6652065344485192
108,3.0,0.6756888198603959
109,3.0,0.7064413554503415
110,3.0,0.6276316204848399
111,3.0,0.8697774632537966
112,3.0,0.6586309637437864
113,3.0,0.5788891248377085
114,3.0,0.32550706722807415
115,3.0,0.29390996068344766
116,3.0,0.3367522702989403
117,3.0,0.5886089354418789
118,3.0,0.6725829624540273
119,3.0,0.6610191897215265
120,3.0,0.5999139664031069
121,3.0,0.9076049865803637
122,3.0,0.6594508346559207
123,3.0,0.6623762606673795
124,3.0,0.518246976732508
125,3.0,0.6036094805737693
126,3.0,0.6068781016186884
127,3.0,0.710226564880785
128,3.0,0.7179060758980059
129,3.0,0.8599200845821695
130,3.0,0.9110374689869918
131,3.0,0.7469520153069659
132,3.0,0.8011562787362714
133,3.0,0.3986396320974669
134,3.0,0.36398800460709835
135,3.0,0.6391082319113508
136,3.0,0.7008537378115682
137,3.0,0.6626618104005709
138,3.0,0.8916364147157013
139,3.0,0.7237011352912818
140,3.0,0.7544317350408524
141,3.0,0.4979001569276704
142,3.0,0.7444565598909211
143,3.0,0.8790105937778167
144,3.0,0.7713295736299878
145,3.0,0.9217823382739074
146,3.0,0.6088381908005923
147,3.0,0.5687267858898901
148,3.0,0.605942802728099
149,3.0,0.8033917289471632
150,3.0,0.5656411537108048
151,3.0,0.9184086990664873
152,3.0,0.6407344336138843
153,3.0,0.7160149111528232
154,3.0,0.780904847690767
155,3.0,0.6943401519071626
156,3.0,0.9239571699142124
157,3.0,0.704042459763819
158,3.0,0.7464341861422604
159,3.0,0.778449920426453
160,3.0,0.916495495836934
161,3.0,0.8461687332885244
162,3.0,0.7946379443264884
163,3.0,0.8907350425320071
164,3.0,0.7356011184064122
165,3.0,0.5952281227810997
166,3.0,0.9022739877073843
167,3.0,0.9166283183229749
168,3.0,0.7339935074215105
169,3.0,0.8506594890326803
170,3.0,0.954422005035373
171,3.0,0.8781760736887111
172,3.0,0.9411933479915167
173,3.0,0.9312090735294218
174,3.0,0.9279462509224307
175,3.0,0.9399717569438558
176,3.0,0.921629998704009
177,3.0,0.9301260999044592
178,3.0,0.9471965226009359
179,3.0,0.9357998840232931
180,3.0,0.9297007801126429
181,3.0,0.8589137356393238
182,3.0,0.9408584451781261
183,3.0,0.9481414701648271
184,3.0,0.9496415053817812
185,3.0,0.952053471668084
186,3.0,0.924401190233036
187,3.0,0.955793013367455
188,3.0,0.9245667612612114
189,3.0,0.9058001702401293
190,3.0,0.9228236897667714
191,3.0,0.9406951226766547
192,3.0,0.9307607299997732
193,3.0,0.9592351708495414
194,3.0,0.9445411816349607
195,3.0,0.9373436888290408
196,3.0,0.9513461882763189
197,3.0,0.9441042618331424
198,3.0,0.9509102280792396
199,3.0,0.9338796792711546
200,3.0,0.9274527988008605
201,3.0,0.9381755870679626
202,3.0,0.9258262830843422
203,3.0,0.9070520843361132
204,3.0,0.9330158622936963
205,3.0,0.9274922605793157
206,3.0,0.9068617737335251
207,3.0,0.951435617738709
208,3.0,0.9774806232310355
209,3.0,0.9632401939434687
210,3.0,0.9527648855962211
211,3.0,0.9687332123184381
212,3.0,0.9370385930586522
213,3.0,0.9541128394641069
214,3.0,0.9627988645515183
215,3.0,0.9502889432534865
216,3.0,0.8956841821244824
217,3.0,0.9468775533457525
218,3.0,0.9522826819625659
219,3.0,0.9342404398068082
220,3.0,0.9352668266845247
221,3.0,0.9514560223709838
222,3.0,0.9172766997952438
223,3.0,0.9621703504801411
224,3.0,0.96634160143724
225,3.0,0.9494009270692028
226,3.0,0.9409126947625135
227,3.0,0.9467199461127875
228,3.0,0.9536483441710417
229,3.0,0.950758667910175
230,3.0,0.9422067552598554
231,3.0,0.8945629267522364
232,3.0,0.9575319018328616
233,3.0,0.964326430382232
234,3.0,0.9409571144542492
235,3.0,0.4748288166308792
236,3.0,0.4600728351574676
237,3.0,0.5296669784446594
238,3.0,0.599413249090825
239,3.0,0.5945948475195638
240,3.0,0.6086726340722259
241,3.0,0.7405539318857359
242,3.0,0.909109512074568
243,3.0,0.6642912503158046
244,3.0,0.5130682787135529
245,3.0,0.611966232038577
246,3.0,0.5417095731650853
247,3.0,0.5927337577494014
248,3.0,0.6637527413930846
249,3.0,0.6422959784849765
250,3.0,0.77803377171436
251,3.0,0.8987206988780646
252,3.0,0.6989650431234241
253,3.0,0.6193986583247465
254,3.0,0.6162987582751613
255,3.0,0.677019402104542
256,3.0,0.6385600727993878
257,3.0,0.7024241830369724
258,3.0,0.6380779748248965
259,3.0,0.8021764144658068
260,3.0,0.7190797678545463
261,3.0,0.6622546035818698
262,3.0,0.5771694687283762
263,3.0,0.6537692792710054
264,3.0,0.7919469373898939
265,3.0,0.6267438608550449
266,3.0,0.8130024909792684
267,3.0,0.6247166501840629
268,3.0,0.41755130777332594
269,3.0,0.6429042801937007
270,3.0,0.6925842877501919
271,3.0,0.7011627899867727
272,3.0,0.816790580447311
273,3.0,0.6859251452235797
274,3.0,0.5551739507885777
275,3.0,0.6303348972245959
276,3.0,0.7313442395907946
277,3.0,0.8838560986061329
278,3.0,0.7142726056723111
279,3.0,0.6958476603859399
280,3.0,0.77131184068367
281,3.0,0.8749892267668875
282,3.0,0.7348550332514525
